1.0000,0.6229,0.4861,0.4877,0.5761,0.6109,0.6658
0.6229,1.0000,0.8119,0.6936,0.5504,0.5057,0.4174
0.4861,0.8119,1.0000,0.8637,0.6044,0.4785,0.3924
0.4877,0.6936,0.8637,1.0000,0.7823,0.5805,0.4660
0.5761,0.5504,0.6044,0.7823,1.0000,0.8263,0.6806
0.6109,0.5057,0.4785,0.5805,0.8263,1.0000,0.8436
0.6658,0.4174,0.3924,0.4660,0.6806,0.8436,1.0000
