1.0000,0.9227,0.7513,0.5586,0.4765,0.4887,0.5492
0.9227,1.0000,0.8614,0.6221,0.4972,0.5013,0.5440
0.7513,0.8614,1.0000,0.8363,0.6455,0.5539,0.5396
0.5586,0.6221,0.8363,1.0000,0.8559,0.7137,0.6274
0.4765,0.4972,0.6455,0.8559,1.0000,0.8762,0.7627
0.4887,0.5013,0.5539,0.7137,0.8762,1.0000,0.9076
0.5492,0.5440,0.5396,0.6274,0.7627,0.9076,1.0000
