1.0000,0.7786,0.7181,0.7299,0.5697,0.5482,0.4713
0.7786,1.0000,0.8467,0.5782,0.4755,0.4709,0.3715
0.7181,0.8467,1.0000,0.6880,0.5091,0.4762,0.4112
0.7299,0.5782,0.6880,1.0000,0.6988,0.5862,0.5292
0.5697,0.4755,0.5091,0.6988,1.0000,0.7923,0.5678
0.5482,0.4709,0.4762,0.5862,0.7923,1.0000,0.8129
0.4713,0.3715,0.4112,0.5292,0.5678,0.8129,1.0000
