1.0000,0.5276,0.3431,0.3309,0.2088,0.1812,0.2241
0.5276,1.0000,0.8192,0.7524,0.5911,0.3719,0.3410
0.3431,0.8192,1.0000,0.8976,0.7031,0.3968,0.3255
0.3309,0.7524,0.8976,1.0000,0.8376,0.4862,0.3779
0.2088,0.5911,0.7031,0.8376,1.0000,0.7196,0.5654
0.1812,0.3719,0.3968,0.4862,0.7196,1.0000,0.8963
0.2241,0.3410,0.3255,0.3779,0.5654,0.8963,1.0000
