1.0000,0.5400,0.3991,0.3971,0.3314,0.4166,0.5732
0.5400,1.0000,0.8553,0.8201,0.7968,0.8207,0.7749
0.3991,0.8553,1.0000,0.9077,0.8788,0.8482,0.7375
0.3971,0.8201,0.9077,1.0000,0.9112,0.8562,0.7477
0.3314,0.7968,0.8788,0.9112,1.0000,0.9079,0.7284
0.4166,0.8207,0.8482,0.8562,0.9079,1.0000,0.8442
0.5732,0.7749,0.7375,0.7477,0.7284,0.8442,1.0000
