1.0000,0.8760,0.5469,0.4216,0.3926,0.3723,0.4095
0.8760,1.0000,0.7513,0.5958,0.5332,0.4855,0.5037
0.5469,0.7513,1.0000,0.8926,0.7988,0.6523,0.6198
0.4216,0.5958,0.8926,1.0000,0.8895,0.6901,0.6208
0.3926,0.5332,0.7988,0.8895,1.0000,0.8192,0.7378
0.3723,0.4855,0.6523,0.6901,0.8192,1.0000,0.9099
0.4095,0.5037,0.6198,0.6208,0.7378,0.9099,1.0000
